source_table,record_key,rule_id,rule_name,failure_reason,severity
transactions,TXN-000388,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000397,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000401,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000402,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000406,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000409,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000418,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000419,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000434,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000439,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000443,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000445,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000448,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000448,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000449,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000450,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000451,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000454,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000455,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000456,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000456,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000467,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000472,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000479,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000480,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000352,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000486,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000492,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000493,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000495,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000496,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000500,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000501,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000502,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000502,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000502,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000503,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000436,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000509,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000509,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000283,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000519,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000523,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000525,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000528,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000532,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000532,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000533,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000534,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000538,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000548,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000559,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000560,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000540,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000394,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000573,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000580,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000583,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000587,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000588,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000590,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000595,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000597,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000339,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000601,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000603,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000599,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000608,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000608,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000609,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000610,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000475,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000612,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000622,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000624,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000628,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000629,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000637,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000637,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000637,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000638,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000640,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000641,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000646,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000647,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000651,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000487,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000652,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000656,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000658,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000659,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000662,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000663,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000664,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000665,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000671,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000674,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000682,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000684,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000513,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000692,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000693,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000695,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000695,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000695,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000700,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000703,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000537,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000709,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000711,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000711,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000715,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000716,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000717,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000718,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000720,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000723,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000724,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000725,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000726,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000726,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000727,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000729,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000730,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000731,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000735,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000558,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000737,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000749,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000607,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000751,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000751,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000698,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000764,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000766,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000768,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000771,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000775,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000779,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000781,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000781,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000783,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000787,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000787,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000788,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000795,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000795,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000804,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000805,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000626,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000813,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000815,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000821,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000694,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000822,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000826,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000830,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000833,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000835,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000836,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000837,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000838,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000841,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000845,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000846,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000849,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000654,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000859,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000861,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000862,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000799,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000873,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000873,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000875,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000882,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000883,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000886,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000886,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000741,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000897,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000897,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000840,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000900,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000655,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000782,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000908,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000909,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000910,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000911,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000912,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000913,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000898,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000915,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000881,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000759,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000918,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000919,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000702,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000927,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000930,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000932,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000934,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000939,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000939,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-000941,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000945,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000858,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000960,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000960,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000864,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000966,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-000967,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000968,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000970,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000975,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000972,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000985,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000989,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000993,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-000994,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001001,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001002,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001004,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001005,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001007,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001011,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000874,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000935,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001017,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001018,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001021,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000807,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000987,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001026,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001030,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001032,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001034,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001035,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001037,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001039,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001003,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001046,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001050,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001051,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001059,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001064,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001065,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001070,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001072,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001073,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001060,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001081,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001083,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001088,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001027,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001013,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001096,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001097,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001099,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001102,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001106,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001107,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001109,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-000843,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001115,DQ-TXN-CARD-ACTIVE,transaction must use an active card,uses closed card,quarantine
transactions,TXN-001119,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-000948,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-000947,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001124,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001130,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001104,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001134,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001129,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001135,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001143,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001144,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001146,DQ-TXN-ID-DUP,transaction_id must be unique,duplicate transaction_id,quarantine
transactions,TXN-001148,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001150,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001154,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001160,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001161,DQ-TXN-TS-FUTURE,txn_ts must not be in the future,future timestamp,quarantine
transactions,TXN-001164,DQ-TXN-MERCH-REQ,merchant_id is required,missing merchant_id,quarantine
transactions,TXN-001164,DQ-TXN-ACCT-FK,account_id must exist in accounts,orphan account+card,quarantine
transactions,TXN-001165,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
transactions,TXN-001166,DQ-TXN-AMT-POS,amount must be > 0,negative amount,quarantine
